SKU,Category,Lead Time (days)
64161,WINE,14
64162,KEGS,18
64163,KEGS,16
64164,BEER,10
64165,BEER,11
64166,BEER,11
64167,BEER,7
64168,BEER,13
64169,BEER,12
64170,BEER,14
64172,KEGS,19
64174,WINE,21
64183,BEER,13
64184,BEER,11
64185,BEER,12
64186,BEER,9
64187,BEER,7
64188,BEER,8
64189,BEER,9
64190,BEER,12
64191,WINE,21
64194,BEER,7
64195,BEER,12
64196,BEER,12
64197,BEER,11
64198,BEER,14
64199,BEER,8
64200,WINE,19
64201,KEGS,18
64202,BEER,14
64203,KEGS,18
64204,KEGS,18
64205,KEGS,14
64206,BEER,13
64208,BEER,10
64209,BEER,14
64211,BEER,14
64212,BEER,11
64213,BEER,14
64214,BEER,10
64215,BEER,12
64217,KEGS,21
64218,KEGS,17
64219,KEGS,16
64220,KEGS,21
64221,WINE,15
64222,BEER,13
64223,BEER,11
64224,BEER,14
64246,KEGS,19
64260,BEER,8
64261,KEGS,19
64263,KEGS,19
64265,KEGS,14
64266,KEGS,21
64268,BEER,9
64269,BEER,12
64271,BEER,13
64272,BEER,10
64273,BEER,7
64274,BEER,9
64275,BEER,8
64276,BEER,8
64278,BEER,13
64299,KEGS,17
64301,KEGS,14
70029,LIQUOR,16
70403,LIQUOR,17
70427,LIQUOR,14
70674,NON-ALCOHOL,6
70713,LIQUOR,18
71184,LIQUOR,18
71898,LIQUOR,15
73280,LIQUOR,13
74958,LIQUOR,18
75655,WINE,14
77275,WINE,16
80055,WINE,18
80321,NON-ALCOHOL,5
80426,WINE,19
80448,WINE,15
80956,WINE,16
82288,WINE,15
82330,WINE,18
82707,WINE,14
82888,WINE,21
83102,WINE,18
83437,WINE,15
84528,WINE,14
84535,WINE,15
84810,WINE,14
86088,WINE,18
9318,BEER,13
94030,BEER,10
9709,BEER,13
97659,BEER,8
98809,BEER,12
98868,KEGS,17
100285,WINE,19
10177,KEGS,16
102881,WINE,21
105651,WINE,16
106674,WINE,19
10836,KEGS,14
10938,BEER,12
10949,KEGS,14
114170,WINE,19
11549,BEER,8
11562,LIQUOR,16
11859,KEGS,17
119180,WINE,16
120774,WINE,16
124524,WINE,16
125725,LIQUOR,17
12585,BEER,10
12616,BEER,13
12671,LIQUOR,19
12925,BEER,8
12926,BEER,8
12927,KEGS,14
12928,KEGS,14
12953,KEGS,17
12968,BEER,7
12969,KEGS,15
12995,BEER,7
12999,KEGS,18
13022,BEER,9
146285,WINE,20
150665,WINE,18
154245,WINE,20
166265,WINE,19
166381,WINE,19
166405,WINE,20
166458,WINE,19
166556,WINE,16
166589,WINE,16
166598,WINE,18
166658,LIQUOR,20
166702,WINE,21
168750,WINE,15
172774,WINE,14
183830,WINE,21
184055,WINE,14
185981,WINE,18
196258,WINE,18
196320,WINE,17
196770,WINE,18
198129,WINE,14
19852,WINE,20
2070,BEER,9
22033,KEGS,20
22474,KEGS,20
22618,KEGS,19
22965,KEGS,19
232132,WINE,16
232304,WINE,20
232400,WINE,15
232410,WINE,18
23276,BEER,9
233596,WINE,16
233598,WINE,16
233760,WINE,21
234178,WINE,18
234466,WINE,18
234470,WINE,15
234596,WINE,18
234694,WINE,16
234700,WINE,16
235158,WINE,20
235216,WINE,14
235296,WINE,20
23542,BEER,8
235508,WINE,19
235522,WINE,20
235602,WINE,21
23562,BEER,10
235812,LIQUOR,15
235814,LIQUOR,18
235816,WINE,18
236282,WINE,19
236458,WINE,14
236496,WINE,18
236538,WINE,16
236652,WINE,17
236820,WINE,16
236840,WINE,19
236954,WINE,15
237048,WINE,16
237058,WINE,19
237434,WINE,16
23750,KEGS,20
23799,BEER,7
238008,WINE,15
238018,WINE,15
238022,WINE,20
238568,WINE,16
238026,WINE,19
238028,WINE,17
238050,WINE,16
238054,LIQUOR,19
238152,WINE,20
238178,WINE,14
238180,WINE,19
238186,WINE,20
238188,WINE,21
238190,WINE,20
238192,LIQUOR,20
238194,LIQUOR,17
238196,WINE,15
238198,WINE,20
238200,WINE,15
238202,LIQUOR,20
238204,LIQUOR,13
238206,WINE,17
238208,WINE,21
238210,WINE,16
238212,WINE,18
238214,WINE,17
238216,WINE,19
238218,WINE,21
238220,WINE,15
238222,WINE,19
238224,WINE,17
238228,WINE,17
238232,WINE,20
238234,LIQUOR,15
238236,WINE,21
238238,WINE,21
238240,LIQUOR,20
238242,WINE,14
238244,WINE,21
238246,WINE,15
238248,WINE,21
238250,WINE,16
238252,WINE,19
238254,WINE,17
238256,WINE,14
238258,WINE,15
238262,WINE,20
238264,WINE,16
238266,WINE,16
238268,WINE,16
238272,BEER,8
238274,WINE,18
238286,WINE,19
238288,WINE,15
23835,BEER,13
239628,BEER,7
241264,WINE,18
241266,WINE,17
241268,WINE,16
241270,WINE,18
241276,KEGS,16
241278,WINE,20
242039,LIQUOR,14
242043,WINE,14
242044,LIQUOR,17
242045,WINE,21
242050,WINE,17
242052,WINE,18
242053,WINE,20
242054,WINE,21
24211,KEGS,19
24218,BEER,8
24249,KEGS,14
24596,KEGS,14
25033,BEER,10
25100,WINE,18
25104,BEER,13
25412,BEER,8
25451,BEER,12
25503,KEGS,15
25560,KEGS,16
25600,KEGS,16
25878,BEER,10
26319,KEGS,18
26478,BEER,9
26582,KEGS,18
26692,BEER,14
26717,BEER,9
26765,KEGS,16
26811,KEGS,14
26868,KEGS,14
27791,BEER,14
28327,KEGS,16
28369,BEER,7
28489,KEGS,20
28501,KEGS,19
28504,BEER,9
28601,BEER,13
28735,KEGS,20
29499,BEER,10
29553,BEER,13
29568,KEGS,18
29569,KEGS,18
29621,BEER,10
29704,KEGS,20
300135,WINE,15
300146,WINE,15
301093,WINE,20
301846,WINE,14
302997,WINE,19
304662,WINE,14
305127,WINE,17
305140,WINE,15
305174,WINE,15
305612,WINE,21
30821,BEER,13
309007,WINE,14
309264,WINE,19
309746,WINE,17
310159,WINE,18
310212,WINE,20
310218,WINE,14
310259,WINE,15
310644,WINE,16
31078,KEGS,19
311006,WINE,16
311087,WINE,21
311264,WINE,17
311880,WINE,21
312215,WINE,14
312343,WINE,20
312502,WINE,18
312898,WINE,20
313018,WINE,18
313024,WINE,15
313027,WINE,21
313380,WINE,19
313620,WINE,20
313795,WINE,20
313906,WINE,21
314450,WINE,14
315161,WINE,20
315760,WINE,16
315895,WINE,14
318001,WINE,16
318380,WINE,19
318787,WINE,16
318948,WINE,20
319135,WINE,21
319766,WINE,14
320514,WINE,20
320942,WINE,14
322499,WINE,17
322641,WINE,17
322664,WINE,18
322905,WINE,20
323685,WINE,19
323687,WINE,21
323756,WINE,19
325607,WINE,17
325959,WINE,20
326678,WINE,14
326850,WINE,20
327307,WINE,18
327612,WINE,17
328145,WINE,20
328729,WINE,18
328805,WINE,21
329127,WINE,15
329184,WINE,18
329570,WINE,20
329612,WINE,21
329760,WINE,14
330121,WINE,17
330243,WINE,20
330576,WINE,17
331203,WINE,19
331501,WINE,15
331524,WINE,19
331930,WINE,21
332348,WINE,15
332364,WINE,14
332520,WINE,21
332799,WINE,21
332827,WINE,20
332912,WINE,14
333107,WINE,18
333179,WINE,15
333356,WINE,19
333398,WINE,19
333406,WINE,16
333584,WINE,21
333654,WINE,19
334410,WINE,15
335031,WINE,16
335487,WINE,14
335911,WINE,19
335978,WINE,20
336320,WINE,15
336326,WINE,21
336409,WINE,19
336656,WINE,17
336858,WINE,15
337014,WINE,14
338349,WINE,21
338523,WINE,15
338526,WINE,17
338632,WINE,18
338704,WINE,18
339371,WINE,14
339549,WINE,14
339673,WINE,16
339718,WINE,14
339802,WINE,14
339925,WINE,18
339978,WINE,18
340296,WINE,20
340306,WINE,21
340424,WINE,14
340578,WINE,17
340895,WINE,18
341173,WINE,16
341506,WINE,14
341536,WINE,14
341575,WINE,21
344289,WINE,15
344327,WINE,16
345259,WINE,18
345609,WINE,17
345705,WINE,19
345713,WINE,15
345717,WINE,18
346180,WINE,21
346272,WINE,20
346612,WINE,20
346936,LIQUOR,17
347017,WINE,17
347031,WINE,18
347200,WINE,16
347381,WINE,21
347577,WINE,17
347594,BEER,14
347703,WINE,15
347742,LIQUOR,19
347773,BEER,9
347847,BEER,14
347864,WINE,17
347938,WINE,14
347947,WINE,19
347969,WINE,17
347975,BEER,8
348510,WINE,17
348642,WINE,21
348756,WINE,18
348877,WINE,14
348916,WINE,19
349089,NON-ALCOHOL,6
349448,WINE,21
349592,LIQUOR,11
349996,WINE,16
350142,WINE,16
350164,WINE,21
350166,WINE,14
350168,WINE,21
350170,WINE,15
350172,WINE,20
350174,WINE,14
350196,WINE,16
350198,LIQUOR,10
350201,WINE,15
350264,WINE,15
350428,WINE,19
350430,WINE,17
350440,WINE,20
350540,WINE,17
350711,WINE,20
350814,WINE,19
350990,LIQUOR,16
351146,BEER,11
351680,WINE,15
351718,WINE,17
351898,WINE,15
352538,WINE,16
352550,WINE,14
353126,WINE,20
353138,WINE,20
353142,WINE,15
353146,WINE,19
353150,WINE,19
353360,WINE,15
353472,WINE,15
353484,WINE,21
353506,WINE,20
353510,WINE,18
353516,WINE,16
353530,WINE,16
353566,WINE,17
353576,WINE,18
353586,LIQUOR,13
353590,WINE,16
353592,WINE,19
353594,WINE,15
353596,WINE,18
353598,WINE,17
353600,WINE,14
353602,WINE,18
353604,WINE,21
353606,BEER,14
353610,WINE,14
353614,WINE,14
353618,WINE,15
353620,WINE,20
353622,BEER,12
353626,WINE,14
353628,WINE,17
353636,WINE,19
353638,WINE,19
353640,WINE,16
353644,WINE,16
353648,WINE,21
353650,WINE,16
353652,WINE,19
353654,WINE,14
353656,WINE,21
353660,WINE,19
353662,WINE,21
313210,WINE,14
353666,WINE,18
353668,BEER,12
349236,WINE,21
353672,BEER,8
353684,WINE,15
353688,WINE,15
353692,WINE,20
353694,WINE,18
353696,WINE,14
353702,WINE,20
353708,WINE,19
353712,WINE,15
353714,WINE,16
353716,WINE,16
353718,WINE,18
353720,WINE,20
353724,WINE,15
353730,WINE,15
353732,LIQUOR,10
353740,WINE,18
353746,WINE,16
353748,WINE,21
353750,WINE,21
353752,WINE,15
353754,WINE,21
353758,WINE,18
353760,WINE,21
353762,BEER,12
353764,WINE,20
353768,WINE,15
353772,WINE,17
353774,WINE,21
353776,WINE,18
353778,WINE,14
353780,LIQUOR,12
353782,WINE,15
353784,WINE,15
353786,WINE,17
353790,WINE,19
353792,WINE,15
353798,WINE,21
353800,WINE,16
353802,WINE,19
353804,WINE,21
353806,WINE,19
353810,WINE,21
353814,WINE,20
353816,WINE,21
353818,WINE,18
353824,WINE,20
356913,WINE,20
359750,WINE,19
359980,WINE,20
361771,WINE,17
364460,WINE,21
365180,WINE,19
36821,KEGS,17
369829,WINE,18
381276,WINE,16
383775,WINE,16
384810,WINE,20
388076,WINE,14
388998,WINE,16
392022,WINE,14
39225,BEER,9
393053,WINE,19
402770,WINE,20
403580,WINE,16
404462,WINE,17
40974,KEGS,16
41433,BEER,11
414883,WINE,19
415014,WINE,20
41585,WINE,14
419281,WINE,19
419834,WINE,15
42010,LIQUOR,16
42078,BEER,12
42081,BEER,12
42084,KEGS,19
42087,BEER,9
42099,NON-ALCOHOL,6
42800,BEER,9
42823,WINE,19
387959,WINE,15
42916,WINE,21
434531,WINE,18
437654,WINE,14
439240,WINE,19
44361,WINE,14
45055,WINE,15
45527,WINE,19
46091,WINE,15
46393,WINE,19
49326,LIQUOR,13
50125,BEER,7
50152,BEER,9
50251,KEGS,18
50326,WINE,18
50553,KEGS,20
51114,KEGS,17
51117,BEER,8
51120,BEER,9
51122,BEER,13
51123,BEER,11
51124,BEER,10
51126,BEER,13
51127,BEER,8
51131,KEGS,19
60024,BEER,8
60100,KEGS,20
60162,WINE,14
60285,WINE,18
60286,WINE,21
60449,WINE,18
60645,KEGS,14
60726,KEGS,20
60743,BEER,8
60807,KEGS,18
61014,BEER,13
61037,KEGS,18
61038,BEER,7
61059,WINE,18
6106,BEER,10
61067,KEGS,20
61908,BEER,14
61960,BEER,9
61973,BEER,10
62026,KEGS,17
62027,BEER,11
62062,BEER,8
62070,KEGS,14
62101,BEER,7
62109,BEER,7
62418,BEER,14
62478,BEER,7
62482,KEGS,19
62483,KEGS,15
62623,WINE,18
62672,BEER,11
63724,BEER,10
63806,BEER,8
63912,KEGS,20
63949,BEER,7
64039,BEER,12
64040,BEER,14
64042,BEER,8
64043,BEER,13
64157,KEGS,14
64171,KEGS,16
64193,BEER,11
64216,KEGS,14
64228,KEGS,14
64229,KEGS,20
64239,KEGS,21
64240,KEGS,20
64241,KEGS,17
64245,BEER,12
64247,BEER,7
64249,BEER,10
64252,BEER,8
64253,BEER,11
64254,BEER,8
64255,BEER,9
64256,BEER,8
64267,KEGS,14
64279,KEGS,21
64280,KEGS,15
64281,BEER,10
64282,BEER,14
64283,BEER,14
64284,BEER,12
64285,BEER,8
64286,BEER,12
64289,KEGS,17
64290,KEGS,18
64294,KEGS,19
64295,KEGS,20
64296,BEER,10
64297,WINE,16
64298,KEGS,19
64302,KEGS,18
64305,KEGS,14
64306,KEGS,16
64307,BEER,8
64308,BEER,14
64309,BEER,14
64310,KEGS,19
64311,BEER,11
64312,KEGS,16
64313,KEGS,17
64315,BEER,12
64316,KEGS,16
64317,KEGS,21
64319,BEER,7
64320,WINE,17
64322,KEGS,14
64324,BEER,9
64325,BEER,7
64326,BEER,12
64328,BEER,7
64329,BEER,11
64330,BEER,11
64331,KEGS,16
64333,BEER,13
64334,BEER,13
64335,KEGS,14
64337,KEGS,18
64338,KEGS,15
64339,KEGS,14
64340,KEGS,20
64341,KEGS,21
64342,BEER,11
64343,BEER,8
64345,BEER,12
64346,BEER,13
64351,LIQUOR,14
64352,BEER,12
64354,BEER,11
64356,BEER,11
64357,BEER,8
64358,BEER,10
64359,BEER,13
64361,WINE,21
64362,WINE,18
64363,WINE,15
64364,KEGS,16
64365,WINE,20
64367,BEER,11
64368,KEGS,17
64369,KEGS,19
64370,BEER,12
64371,BEER,8
64733,BEER,8
64735,BEER,8
64736,KEGS,20
64738,KEGS,18
64739,KEGS,16
64740,BEER,14
64741,BEER,9
64749,KEGS,19
64757,BEER,7
64759,BEER,11
64760,BEER,8
64761,BEER,10
64762,BEER,9
64763,BEER,7
64764,BEER,12
64767,KEGS,16
64770,BEER,7
64771,WINE,16
64780,KEGS,16
64783,BEER,7
64786,KEGS,18
64787,BEER,11
64788,BEER,14
64791,BEER,11
64800,WINE,21
64801,KEGS,20
64803,KEGS,21
64804,KEGS,14
64806,KEGS,19
64808,BEER,10
64809,BEER,14
64810,BEER,7
64811,BEER,10
64812,BEER,14
64813,BEER,8
64817,WINE,20
64820,BEER,11
68422,WINE,18
68423,BEER,10
68435,KEGS,18
6998,KEGS,21
70087,LIQUOR,16
70537,LIQUOR,10
70819,LIQUOR,17
7129,BEER,12
71624,LIQUOR,12
71779,LIQUOR,19
71818,LIQUOR,20
71823,LIQUOR,17
72395,LIQUOR,11
74811,LIQUOR,17
74915,LIQUOR,15
75139,LIQUOR,17
76422,WINE,17
76518,LIQUOR,12
76785,LIQUOR,18
76853,LIQUOR,16
76861,LIQUOR,14
77026,LIQUOR,10
77267,WINE,16
78396,LIQUOR,10
78441,BEER,13
79183,LIQUOR,12
80132,WINE,16
81190,WINE,18
81214,WINE,16
81217,WINE,18
81220,WINE,14
81674,WINE,21
82538,WINE,17
82578,WINE,17
82862,WINE,19
83003,WINE,20
83458,WINE,17
86940,KEGS,16
87734,KEGS,19
88134,WINE,18
8818,BEER,7
8826,BEER,14
88452,WINE,20
88714,WINE,20
88721,WINE,18
93533,BEER,12
95524,BEER,9
9601,BEER,9
96458,BEER,11
96580,KEGS,17
97756,BEER,10
99236,BEER,10
101630,WINE,17
10258,KEGS,18
11034,BEER,13
11044,BEER,10
11299,BEER,9
11370,KEGS,19
11501,KEGS,19
11565,LIQUOR,10
11618,WINE,20
11619,WINE,19
11673,BEER,8
11766,KEGS,14
11806,WINE,17
12151,KEGS,15
12178,KEGS,21
12590,BEER,12
127469,WINE,20
12932,BEER,8
12986,KEGS,14
13009,BEER,14
139327,WINE,15
144002,WINE,15
166275,LIQUOR,14
166442,WINE,17
166470,WINE,19
166666,WINE,21
166667,WINE,20
166670,WINE,18
166671,WINE,19
166672,WINE,14
167495,WINE,21
199788,WINE,18
22732,KEGS,17
22749,BEER,7
231978,WINE,20
23207,BEER,8
232372,WINE,14
232584,WINE,14
232694,WINE,20
232794,WINE,17
233016,WINE,19
233180,WINE,16
233790,WINE,18
234108,WINE,21
234550,WINE,20
234554,WINE,18
234834,WINE,16
234886,WINE,21
234972,WINE,15
235194,WINE,14
235266,WINE,16
235272,WINE,18
235338,WINE,18
235380,WINE,19
235530,WINE,20
235728,WINE,20
236132,WINE,16
236264,WINE,21
236428,WINE,19
236464,WINE,20
236470,WINE,16
326220,WINE,15
236540,WINE,14
236756,WINE,20
237254,WINE,19
237714,WINE,16
238162,WINE,15
238164,WINE,16
238260,WINE,14
238270,WINE,14
238278,WINE,18
238280,WINE,20
238282,WINE,15
238284,WINE,14
238292,WINE,19
238294,WINE,15
238296,WINE,21
238300,WINE,20
238302,WINE,19
238306,WINE,17
238310,WINE,19
238312,WINE,21
238316,WINE,14
238318,WINE,18
238322,WINE,18
238324,WINE,14
238326,WINE,20
238328,WINE,19
238330,WINE,19
238332,WINE,16
238334,WINE,16
238336,WINE,17
238338,WINE,16
238340,WINE,16
238342,WINE,19
238344,WINE,19
238346,WINE,15
238352,WINE,19
238354,WINE,20
238356,WINE,18
238362,WINE,17
238364,WINE,17
238366,WINE,21
238368,WINE,17
238370,WINE,19
238372,WINE,18
238374,WINE,15
238376,WINE,18
238378,WINE,17
238382,WINE,15
238384,WINE,15
238386,WINE,14
238390,WINE,17
238392,WINE,18
238396,WINE,17
238408,WINE,20
238412,WINE,18
238414,LIQUOR,19
238418,WINE,21
238424,WINE,17
238426,LIQUOR,20
238428,WINE,20
238430,WINE,21
238432,WINE,14
238434,WINE,16
238436,WINE,20
238440,WINE,14
238442,WINE,21
238468,WINE,19
238470,WINE,20
238472,WINE,16
23934,BEER,13
240602,WINE,20
240603,WINE,20
240645,WINE,20
240647,WINE,18
240675,WINE,14
240727,WINE,15
240732,WINE,16
241262,WINE,21
241272,LIQUOR,11
241280,LIQUOR,18
241282,WINE,14
241284,WINE,19
241290,WINE,18
241292,WINE,19
241296,WINE,14
241298,WINE,18
241306,WINE,19
242031,WINE,14
242032,WINE,14
242048,LIQUOR,14
242056,WINE,21
242057,LIQUOR,20
242059,WINE,19
242062,LIQUOR,10
242064,WINE,18
242069,WINE,17
24494,KEGS,21
24641,BEER,7
24688,KEGS,15
25045,KEGS,21
25280,KEGS,15
25571,KEGS,21
26228,BEER,11
28147,BEER,14
28851,LIQUOR,18
29166,BEER,9
29642,KEGS,16
296877,WINE,20
296891,WINE,19
300428,WINE,18
300643,WINE,20
301003,WINE,21
301320,WINE,21
30133,BEER,13
30143,BEER,8
301598,WINE,19
302004,WINE,15
304758,WINE,15
305766,WINE,16
307021,WINE,20
309955,WINE,19
310379,WINE,19
310772,WINE,19
310774,WINE,14
310979,WINE,19
31113,BEER,8
311303,WINE,14
311473,WINE,19
311504,WINE,15
31171,KEGS,15
312261,WINE,21
312410,WINE,18
312633,WINE,19
312690,WINE,19
313397,WINE,15
313643,WINE,21
314220,WINE,17
314653,WINE,18
314991,WINE,15
316009,WINE,14
318030,WINE,19
318084,WINE,16
318455,WINE,21
318927,WINE,16
321328,WINE,17
321867,WINE,16
323085,WINE,18
323362,WINE,19
323801,WINE,17
323804,WINE,19
323921,WINE,15
323963,WINE,17
324155,WINE,16
324447,WINE,20
324634,WINE,17
325031,WINE,21
325987,WINE,20
326264,WINE,21
326473,WINE,16
326475,WINE,15
326479,WINE,15
326598,WINE,14
326862,WINE,16
326864,WINE,18
327022,WINE,21
327150,WINE,19
327598,WINE,19
327713,WINE,17
327717,WINE,21
327791,WINE,20
327855,LIQUOR,11
328341,WINE,14
328755,WINE,19
329270,WINE,18
329457,WINE,17
329801,WINE,16
329939,WINE,17
330201,WINE,16
330652,WINE,19
330999,WINE,18
331195,WINE,21
331664,WINE,15
332298,WINE,19
332588,WINE,18
332796,WINE,21
333624,WINE,20
333626,WINE,14
333775,WINE,21
333862,WINE,17
333907,WINE,14
334359,WINE,18
334719,WINE,15
334815,WINE,14
335996,WINE,20
336192,WINE,19
337011,WINE,15
337261,LIQUOR,18
337579,WINE,18
337885,WINE,18
337990,WINE,20
33820,WINE,17
338342,WINE,15
338874,WINE,16
339088,WINE,17
339345,WINE,16
339347,WINE,17
339654,WINE,16
339896,WINE,19
339909,WINE,17
340815,WINE,21
340819,WINE,17
341018,WINE,17
341131,WINE,14
341322,WINE,18
341889,WINE,20
342048,WINE,15
342072,WINE,14
342498,WINE,17
344209,WINE,15
345188,WINE,19
345253,WINE,15
345487,WINE,19
345707,WINE,20
345723,WINE,19
346274,WINE,15
346365,WINE,20
346480,WINE,21
347269,WINE,14
347295,WINE,19
347425,BEER,13
347548,WINE,21
347566,WINE,18
347675,WINE,21
347959,WINE,21
347976,BEER,14
348056,WINE,21
348115,WINE,15
348143,WINE,18
348172,WINE,16
348211,WINE,19
348796,WINE,18
348798,WINE,16
348993,WINE,14
240692,WINE,21
349563,WINE,15
349583,WINE,20
349590,WINE,14
349888,WINE,18
349936,WINE,18
349976,WINE,21
350150,WINE,14
350500,WINE,18
350614,WINE,20
350664,WINE,18
350804,WINE,16
350988,WINE,16
351030,WINE,14
351076,WINE,18
351080,WINE,16
351306,WINE,17
351366,WINE,17
351456,WINE,15
353950,BEER,7
351752,WINE,21
352042,WINE,18
352046,WINE,17
352048,WINE,15
352094,WINE,15
352344,WINE,15
352662,WINE,21
352690,WINE,16
352790,WINE,20
352938,WINE,15
353078,WINE,20
353624,WINE,18
353680,LIQUOR,19
353686,LIQUOR,18
353690,BEER,14
353700,WINE,19
353706,LIQUOR,13
353722,BEER,9
353726,BEER,12
353728,WINE,14
353734,BEER,12
353766,WINE,16
353770,WINE,17
353794,WINE,15
353796,WINE,14
353808,WINE,18
353822,WINE,17
353826,WINE,20
353828,WINE,21
353830,WINE,18
353832,WINE,20
353834,WINE,14
353836,WINE,21
353838,WINE,15
353840,WINE,18
353842,WINE,16
353844,WINE,14
353846,WINE,18
353848,WINE,19
353850,WINE,14
353854,WINE,14
353856,WINE,19
353860,WINE,19
353862,WINE,16
353866,WINE,19
353874,WINE,15
353878,WINE,21
353882,WINE,15
353886,WINE,17
353888,WINE,16
353890,WINE,16
353891,WINE,16
353893,WINE,18
353896,WINE,18
353900,WINE,17
353906,WINE,17
353908,WINE,14
353910,WINE,14
353912,WINE,16
353916,WINE,20
353920,WINE,15
353922,BEER,14
353924,WINE,17
353926,BEER,7
353932,WINE,16
353936,WINE,21
353938,BEER,9
353942,WINE,19
353944,WINE,20
353946,BEER,13
353948,WINE,14
353952,WINE,17
353954,WINE,19
353972,WINE,18
353976,WINE,17
353984,WINE,17
353988,WINE,17
354012,WINE,15
354014,WINE,16
354036,WINE,18
354040,WINE,20
354042,WINE,18
354044,WINE,21
354072,WINE,17
354078,BEER,11
354084,WINE,14
356093,WINE,17
36234,LIQUOR,14
365661,WINE,18
377754,WINE,16
385794,WINE,18
385808,WINE,21
387207,WINE,18
387479,WINE,15
399845,WINE,14
40026,LIQUOR,12
355096,WINE,18
40973,KEGS,20
415073,WINE,20
41794,WINE,19
418609,WINE,20
42092,BEER,10
425346,WINE,17
427918,WINE,14
427926,WINE,20
429791,WINE,16
430228,WINE,17
436801,WINE,21
43952,WINE,19
46417,WINE,18
47499,WINE,14
48688,LIQUOR,13
48933,KEGS,17
48949,BEER,14
50095,KEGS,17
50115,KEGS,21
50579,KEGS,20
50711,KEGS,17
50777,KEGS,17
50786,BEER,10
50789,KEGS,19
50963,KEGS,18
51125,BEER,8
51130,BEER,7
51132,BEER,14
51133,KEGS,20
51134,KEGS,16
51138,BEER,10
51140,BEER,11
51142,BEER,14
51146,BEER,7
51154,BEER,9
51158,BEER,8
51381,LIQUOR,14
56367,WINE,16
57908,LIQUOR,17
60256,KEGS,14
60315,KEGS,19
60430,WINE,21
60631,KEGS,16
60632,BEER,9
60648,KEGS,20
60939,KEGS,18
60963,WINE,17
61040,KEGS,19
61522,LIQUOR,12
61936,BEER,14
62010,BEER,10
62019,KEGS,20
62047,BEER,7
62049,BEER,7
62116,KEGS,19
62416,BEER,11
62437,BEER,8
62441,BEER,13
62442,KEGS,16
62443,BEER,13
62464,KEGS,15
62502,KEGS,18
62719,BEER,8
62960,KEGS,20
63585,WINE,16
63835,LIQUOR,20
63934,BEER,13
64066,WINE,19
64178,WINE,15
64234,KEGS,20
64251,BEER,13
64292,KEGS,15
64303,WINE,18
64336,KEGS,16
64743,KEGS,18
64745,KEGS,17
64746,KEGS,21
64765,BEER,8
64768,KEGS,18
64773,LIQUOR,13
64789,KEGS,20
64790,KEGS,14
64794,KEGS,15
64814,WINE,14
64815,KEGS,18
64816,KEGS,20
64818,BEER,13
64819,BEER,14
68267,KEGS,14
68269,BEER,10
68270,BEER,9
68271,BEER,7
68272,KEGS,17
68273,KEGS,14
68274,KEGS,14
68275,KEGS,18
68277,KEGS,16
68278,KEGS,16
68279,WINE,21
68281,BEER,14
68282,WINE,19
68283,WINE,16
68298,WINE,16
68426,KEGS,21
68428,BEER,8
68430,BEER,10
68431,BEER,14
68432,BEER,7
68433,BEER,13
68434,BEER,11
68437,KEGS,16
68439,KEGS,21
68440,KEGS,21
68441,KEGS,14
68442,BEER,14
68444,WINE,20
68445,BEER,10
68446,KEGS,14
68447,KEGS,15
68448,BEER,8
68449,BEER,13
68450,BEER,12
68451,BEER,8
68452,BEER,11
68453,BEER,8
68454,BEER,9
68455,BEER,11
68456,BEER,12
68457,BEER,10
68458,BEER,7
68459,BEER,8
68460,KEGS,15
68465,KEGS,18
68467,KEGS,18
68468,KEGS,15
68469,KEGS,16
68471,BEER,11
68472,BEER,11
68473,BEER,13
68474,BEER,11
68475,KEGS,17
68477,KEGS,19
68478,KEGS,19
68479,BEER,7
68480,BEER,11
68481,BEER,14
68482,BEER,7
68483,BEER,7
68484,BEER,12
68485,BEER,9
68486,BEER,7
68487,KEGS,21
68488,WINE,17
68490,BEER,13
68491,BEER,11
68492,BEER,14
68493,KEGS,17
68494,KEGS,21
68495,KEGS,15
68496,LIQUOR,13
68498,LIQUOR,10
68501,LIQUOR,13
68502,LIQUOR,19
68503,KEGS,18
68504,KEGS,17
68505,KEGS,17
68506,BEER,11
68507,BEER,13
68508,BEER,11
68509,KEGS,14
68511,KEGS,18
68552,LIQUOR,19
68553,KEGS,16
68554,BEER,13
68555,WINE,19
68556,WINE,17
68558,KEGS,19
68559,KEGS,14
68560,KEGS,21
68561,BEER,13
68562,WINE,19
68564,BEER,7
68567,KEGS,16
68568,BEER,12
68570,BEER,10
68571,BEER,7
68572,BEER,13
68574,KEGS,21
68575,BEER,10
68577,BEER,13
68578,KEGS,20
68579,BEER,7
68580,BEER,10
68581,KEGS,21
68582,KEGS,20
68583,KEGS,17
68584,KEGS,20
68586,BEER,13
68587,BEER,10
68588,BEER,13
68592,KEGS,14
68593,KEGS,21
68595,BEER,11
68597,WINE,14
68599,WINE,16
68600,KEGS,18
68604,KEGS,15
68605,KEGS,21
68606,KEGS,18
68610,KEGS,21
68612,BEER,7
68613,BEER,8
68614,BEER,9
68615,BEER,9
68617,BEER,14
68618,BEER,10
68619,KEGS,16
68620,KEGS,16
68621,KEGS,20
68622,KEGS,17
68623,KEGS,17
68625,KEGS,14
68626,KEGS,14
70369,LIQUOR,16
71181,LIQUOR,19
71740,LIQUOR,12
73405,LIQUOR,19
75927,LIQUOR,16
76531,LIQUOR,19
79996,LIQUOR,19
80269,WINE,19
80280,WINE,20
81032,WINE,20
